Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2012-07-18,479.4070129394531,483.05680122295007,472.6689046010283,479.28667034215425,2975286
2012-07-19,481.693115234375,485.30280552339195,479.38692421639195,482.4952686319343,1335352
2012-07-20,490.537109375,492.52242039454944,481.41261013723454,481.6933443761025,3378226
2012-07-23,488.2048034667969,493.4114976127881,482.8774708368318,485.6919107168133,2903198
2012-07-24,486.1544189453125,489.9740169163902,481.30954083422904,485.7322332217927,1648092
2012-07-25,487.7627258300781,489.3106585246211,481.2292022466557,484.0838396578832,1666030
2012-07-26,481.8523254394531,490.9188646436814,478.5353060837526,487.70236102603235,2945746
2012-07-27,492.6478576660156,494.6179272785402,483.7823480898134,488.5065887630362,1842976
2012-07-30,494.9394836425781,499.70391970893155,488.32556785138934,496.50753893883285,2625712
2012-07-31,500.02557373046875,502.2771163270721,493.02966891820864,496.54771956288494,1979964
2012-08-01,492.3867492675781,500.4883332475806,491.36146838902283,497.79448013215375,1295750
2012-08-02,495.6630554199219,497.2310611264271,491.3207574082358,494.51713713910664,951058
2012-08-03,497.31182861328125,498.65873010213977,489.75302315108326,493.7334574202198,977736
2012-08-06,494.09521484375,501.7746080841756,492.60755234296363,500.56841912243476,1015540
2012-08-07,508.2276611328125,509.0920571595687,496.4070012949691,498.155965206703,2099154
2012-08-08,502.2568359375,509.2728613266115,501.1310895324378,508.60944788295166,1643000
2012-08-09,505.85565185546875,509.75564392938713,502.67934384600795,502.67934384600795,1129474
2012-08-10,514.6609497070312,516.6511426478877,504.89079562652523,504.99131141303263,3082356
2012-08-13,509.13250732421875,514.2788853961475,505.4938167504215,514.2788853961475,1428038
2012-08-14,509.9767150878906,511.92671080687956,506.29782885023604,506.5993760979134,1136930
2012-08-16,508.0265808105469,511.24308390850786,503.4229313036249,510.6801860503762,1788292
2012-08-17,514.0778198242188,516.450001699399,508.20770895137434,508.629894797283,1287576
2012-08-21,522.1392822265625,524.6923732305022,513.474802331649,514.6005987031357,2051576
2012-08-22,519.3248901367188,526.3006761427841,517.8975462875345,521.0336585657537,1134096
2012-08-23,532.1104736328125,533.1357543308237,519.3650909930932,519.3650909930932,2337314
2012-08-24,531.869140625,534.1006103722283,527.9088290652941,530.7232706520854,1578938
2012-08-27,530.9039306640625,535.1055173694738,528.7127075158411,529.195163358403,967200
2012-08-28,543.1468505859375,544.6545866529204,528.7127808220305,533.5174134568362,2266204
2012-08-29,540.0912475585938,546.0015540269026,536.754105026447,542.7850500267441,2139290
2012-08-30,549.6804809570312,558.3851553674009,532.0902234048823,538.7242633959785,3333432
2012-08-31,540.2722778320312,546.403739961846,536.6135135246599,545.5996137808867,1773848
2012-09-03,537.9000854492188,544.7552806421962,535.950089313845,542.7851617206983,1223826
2012-09-04,539.1063842773438,541.5790825548925,531.5476262331008,535.9100017517162,1508018
2012-09-05,548.6151123046875,551.2285225135408,535.5480612604205,538.5635345783282,2028960
2012-09-06,553.0779418945312,554.806832704443,544.2526772578007,548.4542166512404,2291684
2012-09-07,557.5406494140625,561.6015243002643,554.4045879854472,558.8674767245965,2636656
2012-09-10,551.4091796875,556.4148925592368,549.1978335966785,556.1334190633459,1476024
2012-09-11,559.93310546875,561.1191718111135,548.4341122791997,550.4243047058668,1274180
2012-09-12,568.8790283203125,571.331603148377,558.8274519102425,561.6619670099045,2114466
2012-09-13,570.004638671875,572.5175321714864,566.7278648123427,568.1149623921477,1881210
2012-09-14,568.1552734375,578.8903860804863,563.7527027704074,574.1460225645651,2814840
2012-09-17,539.6087646484375,571.5527007585082,536.9551585554318,570.2258731720264,5094390
2012-09-18,522.6015625,540.7747923968925,519.6866054406115,540.7747923968925,7220206
2012-09-20,531.5274047851562,537.5181546399537,519.3046770376434,520.6717013591357,4042506
2012-09-21,524.3101196289062,535.6683960177819,521.9982580630289,532.6931208822297,4247758
2012-09-24,518.4401245117188,527.9087279543062,513.4344597087959,526.702538933847,4937020
2012-09-25,519.9478149414062,526.6019767495313,515.5653678174547,518.7014295461553,3823694
2012-09-26,516.8922119140625,524.6922443666155,515.4447948490429,520.7520071141009,3292812
2012-09-27,511.2430419921875,522.4806791373487,507.0414557169946,514.6806499483217,5605398
2012-09-28,521.033447265625,524.6922107197872,513.2334153132631,514.1581798377017,2912996
2012-10-01,523.8679809570312,526.6221518484847,519.8875964090081,520.6715996490835,1795618
2012-10-03,531.7885131835938,532.7333511980315,523.0838414404823,523.0838414404823,2318230
2012-10-04,529.577392578125,531.3866764276711,526.1598564178713,530.723262533511,1319284
2012-10-05,524.2903442382812,530.4620037352141,424.17662053020456,526.8032389096687,3836110
2012-10-08,519.7467041015625,528.8132423536313,516.8317480041941,526.7024120762266,1685408
2012-10-09,520.611328125,522.1995066133038,516.6510169163805,521.8376400539458,1291154
2012-10-10,518.4000854492188,523.3856780637462,516.6511206544374,517.0531837833514,1163978
2012-10-11,518.4401245117188,523.305126158203,517.0731495524972,518.7617945491572,1635526
2012-10-12,522.05859375,528.1699797564853,511.9065047300955,514.1580964103493,2469542
2012-10-15,520.5307006835938,523.6466879034787,517.6559413679701,520.2693500040026,814528
2012-10-16,521.033447265625,526.7829186707497,517.776746808183,521.475706746026,1282744
2012-10-17,515.9074096679688,524.6522843488559,511.42439513050624,523.2048666314639,1597480
2012-10-18,525.6370849609375,527.1046248155079,514.7210640360662,517.153564964872,1447128
2012-10-19,518.5406494140625,527.2654462639905,515.4447838389009,526.3004852146032,2825616
2012-10-22,530.2810668945312,536.7140769129228,523.8882533727605,532.7738386446695,5397342
2012-10-23,528.5519409179688,532.3313424401044,527.4663905918004,532.3313424401044,1136696
2012-10-25,528.8536987304688,532.2913579322077,524.3908080523996,528.712986458812,2254470
2012-10-29,526.059326171875,530.6428549472511,523.0036566816124,527.1046803290749,815628
2012-10-30,527.3056030273438,531.5272643554315,524.45096565958,524.45096565958,805268
2012-10-31,530.1265869140625,530.6504869125996,525.492260992731,527.5474739541282,999536
2012-11-01,530.0256958007812,532.0809082003277,527.9906031233778,529.8846609758812,1579768
2012-11-02,536.453369140625,539.1936855754003,531.2951929944066,533.9145943069927,1673974
2012-11-05,535.80859375,541.3496348896975,534.0757885818018,538.3474177309995,1223826
2012-11-06,532.161376953125,538.9516581828266,531.718054502717,533.9546388935571,1297466
2012-11-07,536.5744018554688,537.3199140923982,532.5445527991002,533.9549999688293,1058390
2012-11-08,536.453369140625,537.8638160012482,530.569800646236,533.5518981329074,1239044
2012-11-09,533.9346923828125,537.2794859079472,532.3026334543277,535.969785304759,711382
2012-11-12,537.7833862304688,543.2236827565919,531.9401047764846,531.9401047764846,1466782
2012-11-15,521.5226440429688,532.7457577702094,520.2532324367173,531.9800770241794,1735402
2012-11-16,518.56103515625,526.620733873677,515.8610065704137,523.7998393225776,1598890
2012-11-19,508.707763671875,521.8652249343909,507.156282301105,519.8905899204691,1676286
2012-11-20,512.919189453125,516.9893270177843,506.169192522146,513.8057365372122,1256040
2012-11-21,516.7069091796875,521.7442174082855,514.30917013986,514.30917013986,941744
2012-11-22,514.3898315429688,517.472674521682,512.1935844730037,516.6667050732588,611624
2012-11-23,519.2861938476562,520.4145709438016,512.2944175353259,516.6265040552903,749676
2012-11-26,521.3413696289062,522.1473391570904,517.8354218582957,519.0443761505719,456334
2012-11-27,521.9461059570312,523.8401648042795,519.16554905804,523.8401648042795,1338160
2012-11-29,523.1145629882812,528.7160615890393,520.7974003707988,527.9100919829585,3470578
2012-11-30,529.5220947265625,533.9549280918534,520.2937317912324,521.865382550151,3579294
2012-12-03,530.6504516601562,532.7459531301189,525.9757882091113,529.9250592784465,1319512
2012-12-04,523.6585693359375,532.6653188091555,521.01904845854,529.9652911818614,1595120
2012-12-05,523.0339965820312,526.9228098507419,519.2862181588216,523.8802548475193,1790058
2012-12-06,516.1026000976562,521.865302262957,511.3876977387587,521.865302262957,2370092
2012-12-07,509.4331970214844,516.1025653210354,506.57201504809075,514.4705065494576,1957214
2012-12-10,498.57275390625,510.50114283836393,496.15484520798015,508.6070848425655,3029430
2012-12-11,491.5205078125,500.91007269774303,487.752610024508,497.6861945146522,4926914
2012-12-12,493.97857666015625,500.103923328534,492.08451939315427,493.61588065647845,2487948
2012-12-13,492.6690979003906,497.52503533315894,490.47280117593886,495.71160369273093,2297162
2012-12-14,500.8699645996094,501.7162230892127,490.0901180392588,490.4326453811822,2196814
2012-12-17,485.7984313964844,503.2879907352821,484.42827251878936,499.3588868728883,4482898
2012-12-18,487.87371826171875,493.65654220331544,482.3729640958111,489.5057777224848,4688482
2012-12-19,496.7391052246094,498.3107554087048,490.06968869641497,490.06968869641497,6642060
2012-12-20,504.5572509765625,505.74603672453594,494.5229173815375,494.5229173815375,2314030
2012-12-21,507.2369079589844,509.5339506527694,498.7742278284088,503.730960153308,2457968
2012-12-24,510.2594299316406,512.2340656610581,507.8012320283816,508.5669131307055,1254818
2012-12-26,508.6473083496094,511.44808174861737,505.86675305663454,510.5816547375218,1435258
2012-12-27,504.1136169433594,509.73528220035547,502.78379714363786,509.73528220035547,1994158
2012-12-28,510.7833557128906,512.5967877450074,504.033358704456,505.3430596165403,1501622
2012-12-31,506.0884704589844,510.01757240818245,504.5369887585667,508.16385209628805,704170
2013-01-01,509.4331970214844,510.9443898798763,507.7608004197021,510.56152484026484,509580
2013-01-02,509.0907287597656,512.757880682255,505.9675964907943,510.5817528757012,1880246
2013-01-03,516.0625,517.4326586230152,507.74085122025036,509.7759448271917,2635130
2013-01-04,523.5577392578125,524.2831314456406,516.1831482464275,517.8353757937342,5228760
2013-01-07,521.8048706054688,525.4921914499212,519.9511503207522,523.8802522123448,1820752
2013-01-08,523.9810180664062,525.6131262826566,521.5832780375775,521.8653477377397,2341870
2013-01-09,514.4503784179688,526.8623297558561,513.0601005550227,524.2832172345767,3135898
2013-01-10,507.11614990234375,516.6668712611985,505.86690669395784,515.78032425976,4522838
2013-01-11,526.4391479492188,532.9473618664615,519.8503567544312,519.8503567544312,7805006
2013-01-14,537.7833862304688,543.405006297131,526.8423356005442,531.5371198486237,5790224
2013-01-15,538.971923828125,564.1786391320499,534.7607529487359,560.1487917096781,8262978
2013-01-16,543.1228637695312,546.0445041051493,527.5071999067457,538.7504877264493,4109492
2013-01-17,548.8651733398438,552.8144431627422,541.208463873282,543.9084417450292,3028544
2013-01-18,544.4326171875,550.4975598020786,539.2139822437885,549.0669436846548,1440470
2013-01-21,535.9695434570312,546.0038703121245,534.8008782230318,545.0366973876953,1260038
2013-01-22,530.9324340820312,536.6547981348052,527.1443674083397,534.357804624496,1386630
2013-01-23,529.9024658203125,534.6685584332497,524.4295896681118,531.4373225749184,1877654
2013-01-24,536.6073608398438,539.9799536647805,527.0953898302032,527.0953898302032,3498470
2013-01-25,541.4338989257812,543.2514688960655,534.6684995919455,534.6684995919455,1521100
2013-01-28,543.2718505859375,545.250943495007,540.4040887532738,541.3533039173348,2428154
2013-01-29,543.2313842773438,547.9167163241358,541.3532676346026,541.7167422720669,1731804
2013-01-30,543.716064453125,545.2104914139804,539.5356626474486,541.6359463715833,2279144
2013-01-31,542.9083251953125,546.2607034666978,535.7390192419703,544.806656908943,4313168
2013-02-01,544.5038452148438,546.0790832004136,542.1006322850917,542.8478460217129,1484540
2013-02-04,547.835693359375,552.4604280713285,543.3119840466774,544.8670060413714,2487304
2013-02-05,549.3303833007812,551.3296910298676,543.291980911412,543.291980911412,2161994
2013-02-06,553.5712280273438,555.7321068347657,550.1178254802963,550.3197776922935,3573706
2013-02-07,560.2760009765625,561.4271186610714,549.7138910055526,549.7138910055526,2612782
2013-02-08,574.5944213867188,580.4106549296337,559.4480055482628,559.8115293893335,6973618
2013-02-11,571.4038696289062,577.1393450510116,570.4143229912241,575.160202470882,2312126
2013-02-12,569.5254516601562,571.5247588331184,566.213405807043,569.1215472369527,2225502
2013-02-13,579.764404296875,582.2888068781934,567.5260808607478,569.4244611847421,3822666
2013-02-14,584.7325439453125,588.0042099455154,577.1795492715664,577.6238343750662,2946958
2013-02-15,582.4908447265625,586.3885327461311,577.8459432940107,583.2380581395457,1820790
2013-02-18,575.705322265625,582.3899620785178,573.5444428524485,581.6629141896206,952086
2013-02-19,583.0562744140625,585.2171533083379,570.5957829892135,574.1905423681974,744294
2013-02-20,586.7926635742188,588.4890432907628,582.2285215536269,582.2285215536269,2261518
2013-02-21,586.085693359375,588.4283100720318,581.9052419916917,581.9052419916917,3849146
2013-02-22,587.721435546875,591.336410450596,582.5514874641207,585.6615324316858,1310694
2013-02-25,595.2340087890625,595.7591043317277,586.2673491101714,586.873205826441,1730030
2013-02-26,604.4027709960938,605.8366025479845,592.124062967201,592.5279675121991,2853670
2013-02-27,599.0712280273438,607.0887730454627,596.688230549816,603.9382977326459,2556682
2013-02-28,612.7230224609375,615.9542579122806,599.8990567634195,600.3029611948374,4599424
2013-03-01,606.6040649414062,612.3193244334482,605.0490422172198,611.9558004616854,2537326
2013-03-04,611.188232421875,613.8944219897628,602.2215727903555,602.2215727903555,3136076
2013-03-05,622.0736694335938,623.2247876639199,609.330459788944,612.7232682347159,3440054
2013-03-06,630.5756225585938,632.3124314566417,620.4578454292144,620.4578454292144,2299510
2013-03-07,642.1678466796875,645.2778919577886,629.8285430941388,630.4949954550902,3908702
2013-03-08,639.4412231445312,644.490027847841,636.1090120403469,642.2079582609983,4341502
2013-03-11,632.59521484375,642.0264244619254,628.7379564109552,636.1495942031019,2221330
2013-03-12,630.2929077148438,633.3019762098484,625.2441019817867,629.2831465682323,1809452
2013-03-13,626.7384643554688,629.5657952754543,625.2440377339432,628.495488013822,1794496
2013-03-14,633.2011108398438,636.9574426841049,623.5478320337088,628.8793520983838,3051218
2013-03-15,634.2308349609375,638.3304741642521,630.333147941976,634.9376676061734,4212398
2013-03-18,632.898193359375,635.6043833351204,627.8292210122546,630.030481012931,1694988
2013-03-19,624.7391967773438,631.9085006356258,622.1945790663103,631.9085006356258,3739910
2013-03-20,629.1417236328125,635.2002898746371,621.9925858846166,622.0128008273181,4168136
2013-03-21,630.0709228515625,635.9073735505981,627.5465192545984,631.302851528784,1664604
2013-03-22,622.881103515625,630.938975580142,618.7814645001902,630.656262256897,2714456
2013-03-25,623.3660278320312,626.8598117727716,617.3276750114039,625.4461459601398,1857316
2013-03-26,628.6167602539062,634.1300665533613,620.4579090558198,622.0533121128285,1781536
2013-03-28,636.4523315429688,639.5422099340147,622.6792019429508,628.4752199783337,3065662
2013-04-01,628.8187255859375,635.6245067082423,626.5568701942924,632.1105571984319,968812
2013-04-02,633.0595703125,634.6145924378145,622.5176750198272,628.4752650970647,1130332
2013-04-03,623.3861694335938,636.1495408364102,618.377744140028,634.1300184845486,959932
2013-04-04,609.00732421875,622.0534121151693,606.2607534485793,622.0534121151693,1126338
2013-04-05,605.1902465820312,609.6331957066502,599.4346079433204,607.8762211410452,1865248
2013-04-08,598.0814819335938,605.4123571648573,595.7590314719235,605.4123571648573,896416
2013-04-09,604.806640625,611.1075413022621,596.80931137383,597.778692086813,1672354
2013-04-10,618.1558837890625,621.5689078406541,606.2609109542725,609.8556723858413,2046284
2013-04-11,620.7608032226562,626.0923226200074,614.2175210843661,622.0128972457733,2244658
2013-04-12,610.6024780273438,615.7522591385385,597.1120611770707,598.5459415220822,5032060
2013-04-15,594.7291259765625,611.5113766766067,584.9950379657109,611.3094244386025,5391496
2013-04-16,599.0509643554688,603.2111510901154,588.8725414521452,593.7396103610175,3071582
2013-04-17,588.3474731445312,605.4528180840211,577.987313327708,603.8372001571792,5279004
2013-04-18,586.7721557617188,603.7967372043954,576.5533540465195,600.9895718565929,8554458
2013-04-22,575.6851806640625,589.6198877801114,575.5639895759339,584.0459852117898,2962484
2013-04-23,577.8056030273438,584.8537168405742,575.160008826642,575.3417461300038,3384170
2013-04-25,566.3954467773438,577.8057518577946,564.9211851095369,577.8057518577946,7929194
2013-04-26,553.0869750976562,562.8210699853054,551.3703798619064,562.6393325646088,4754076
2013-04-29,553.6520385742188,559.2864860696186,551.3295879290962,551.3295879290962,3968916
2013-04-30,556.7420043945312,558.1960508164603,551.3296739250857,552.5413874941518,4020570
2013-05-02,579.1588134765625,581.1379558695716,554.7629658735203,554.7629658735203,5630326
2013-05-03,572.9386596679688,584.5509166051941,568.6572808842393,575.9679440863754,3641790
2013-05-06,592.6087036132812,594.7090367412135,573.5444296182924,573.5444296182924,3727118
2013-05-07,594.3855590820312,597.3138652622681,588.6501377336639,592.5679897287808,2260180
2013-05-08,597.8192749023438,600.9293703541846,593.7398477143754,594.5476570309936,1768130
2013-05-09,605.2308959960938,607.2504192224877,598.990588948443,599.0713501555923,1949700
2013-05-10,604.2008056640625,610.2593737080806,602.2620441680756,605.2307326486938,1139714
2013-05-13,586.3077392578125,598.1825409512857,583.9246929406764,597.7786364671862,1862498
2013-05-14,588.8726196289062,593.9618564085721,583.1371947342016,587.7215015210312,2250100
2013-05-15,594.36572265625,596.6477437755143,585.6615604327455,588.9331772197298,3565926
2013-05-16,587.297607421875,593.3359625399759,584.631797145681,593.3359625399759,2415652
2013-05-17,595.2745361328125,597.1728677660006,587.3175870403287,587.6811109905519,2900200
2013-05-20,594.7091064453125,596.9709622057087,590.1045844266174,594.2446063228342,1385504
2013-05-21,602.9689331054688,606.6646698165008,591.7202005866668,591.7202005866668,1898432
2013-05-22,605.2105102539062,609.5524836116374,602.746702674655,605.0489385935991,1846944
2013-05-23,602.9083251953125,616.6612953723844,597.1123045413833,603.837325417858,3063962
2013-05-24,593.5579223632812,607.048294234659,591.154660824582,605.8567955918959,1586612
2013-05-27,605.0490112304688,605.8568203242345,589.7006384489215,593.5377316443083,2023864
2013-05-28,611.5516967773438,612.5210772848357,601.9388007819626,605.0488452177276,1400254
2013-05-29,604.7864379882812,616.9641694257865,599.8386074969779,612.3192673319099,1452038
2013-05-30,605.614501953125,610.7036895047132,600.6060755909448,605.8568348261044,2408346
2013-05-31,605.2308959960938,609.5930858870112,596.4661849154506,602.2218261106733,1929868
2013-06-03,593.497314453125,608.6841146184887,588.5292691109144,607.4724010525595,3097612
2013-06-04,591.861572265625,595.3149761805079,585.7222423111209,589.7006926023149,1305320
2013-06-05,592.8511352539062,594.8100625167664,586.7521369297817,590.1449451082617,1728676
2013-06-06,599.3507690429688,602.509000190399,591.7302828176216,592.4026406204925,2540452
2013-06-07,618.9928588867188,627.163527732894,598.2300576425525,599.0858263863014,3550844
2013-06-10,621.4788208007812,629.4864256310805,619.0540843109366,621.4788208007812,3360430
2013-06-11,611.90234375,628.3862564547151,608.0105672052107,623.577573893698,2205468
2013-06-12,598.2708740234375,609.273744309697,595.8054458990827,608.8662305953911,4805954
2013-06-13,589.1223754882812,596.6002442841685,584.823084704081,594.9701889719166,3151342
2013-06-14,591.1802368164062,593.849472046091,583.1522350303354,590.0799694786343,3105996
2013-06-17,591.893310546875,597.0076278714827,581.92961952251,592.1174630015456,2584162
2013-06-18,588.3683471679688,594.9700497395501,586.8809120945541,592.9324810760585,2291528
2013-06-19,581.8074951171875,592.8919015199835,580.1163524610458,592.8919015199835,2139788
2013-06-20,572.3530883789062,584.0283678061186,570.1525040779378,579.077065565273,4172878
2013-06-21,579.5864868164062,583.4986092445143,573.7794153190367,574.1054462486022,2848224
2013-06-24,574.8799438476562,584.4157807986785,570.5603056676392,576.6322738359016,1889164
2013-06-25,567.3814086914062,581.5628572109437,562.6542094395635,576.02068021209,1860548
2013-06-26,585.8823852539062,589.9779175480686,562.7967755740119,569.2558573142151,2326488
2013-06-27,607.9696655273438,610.047975333926,587.6347230671486,589.9983222952284,3820678
2013-06-28,618.6670532226562,621.1732729112961,594.2365723368549,609.2330992945467,4817096
2013-07-01,608.1531372070312,618.0760871087044,604.5059090286085,616.1607923744559,1354652
2013-07-02,611.494873046875,614.7345879676609,605.8304210873662,608.4588652876008,1657242
2013-07-03,607.1142578125,619.0136443763672,597.0078927000513,610.3335779836798,1530906
2013-07-04,626.8782348632812,627.9785017625325,607.195306700956,607.5416833362525,1917060
2013-07-05,623.5777587890625,634.9066652690246,620.2361646594708,628.3864427758896,1293012
2013-07-08,613.980712890625,625.533719852182,611.2707360119043,622.6811230841265,1658796
2013-07-09,613.2675170898438,620.1341145534432,609.3553946257596,609.3553946257596,1097326
2013-07-10,616.1405639648438,622.1921846139023,610.4557654861247,615.345931831808,1322624
2013-07-11,637.5758056640625,639.7967362196817,619.4210439833862,619.4210439833862,2335274
2013-07-12,656.0362548828125,662.1286176549762,643.5867348398999,649.9846832977312,3251536
2013-07-15,669.0357055664062,671.2974267990254,651.7367666088701,652.4702615188022,2060570
2013-07-16,672.1328735351562,679.0606081089167,659.1943104341625,662.2099224918079,2224986
2013-07-17,684.0117797851562,686.6402233839656,670.3804657340387,670.3804657340387,2999250
2013-07-18,676.6359252929688,689.6356254970774,669.9526890058864,684.6231858454314,3445532
2013-07-19,710.2152099609375,716.8169149187877,692.7735959988283,700.5163597188152,8550804
2013-07-22,711.7227172851562,716.7351559766496,704.3059874240031,709.4813918084494,2974772
2013-07-23,713.0677490234375,725.5580086314899,710.5411333260909,712.334204201066,1646502
2013-07-24,726.5156860351562,730.2647934246911,711.1116431507177,712.5379415753753,2181644
2013-07-25,731.7927856445312,737.5998563366848,719.9544918090625,725.3744443532038,4088808
2013-07-26,723.1331787109375,733.0968704045104,713.1898328584914,731.4872109248423,2379064
2013-07-29,726.6864013671875,732.9763005519592,717.721287009597,718.0276127829685,1774262
2013-07-30,732.0369873046875,737.2036425237575,725.1548278514553,727.0132242948453,2617484
2013-07-31,741.5126953125,748.0476460836375,730.8729586451549,731.0976175209997,2826750
2013-08-01,741.471923828125,749.395562272082,731.097678640123,739.2868094528959,2141178
2013-08-02,753.90869140625,755.5628708100631,742.0028176618305,743.2281209660715,1846854
2013-08-05,762.6287231445312,766.7947841107326,751.5193269500949,751.5193269500949,2355184
2013-08-06,763.8130493164062,768.6529862742066,761.587102106332,764.9975188740315,2305290
2013-08-07,744.453369140625,772.3086254422126,740.6753508989921,765.4060740346051,2694980
2013-08-08,753.7249145507812,758.1155847167219,728.524480055821,737.2649869158419,2158628
2013-08-12,740.9000244140625,751.9277535536323,738.5106930720323,751.9277535536323,2077574
2013-08-13,743.2691040039062,753.5003580521917,739.2459843957787,743.4324379135408,2168296
2013-08-14,748.86474609375,758.8713925509612,735.9990577916212,745.1888351502846,3302068
2013-08-16,727.3807983398438,747.4349164545966,717.0269967637774,745.0659771041693,2779930
2013-08-19,725.9718017578125,738.0410598405177,717.0271270836647,734.3651497472335,2121352
2013-08-20,709.2055053710938,731.0159124022636,706.5915152276104,731.0159124022636,2724844
2013-08-21,701.6085815429688,712.1869918520711,694.8081393030378,710.7166380899076,3623994
2013-08-22,726.584228515625,734.0177632066328,692.3778535144071,696.3805298755425,4260988
2013-08-23,747.21044921875,750.7025840112942,728.7696720929009,732.7314666573785,4032884
2013-08-26,752.3363037109375,767.2849955395122,740.9001383993706,744.616882154085,2663238
2013-08-27,751.0292358398438,767.3870045420639,747.4349929796958,751.1109027812354,1945284
2013-08-28,779.251953125,794.8541262887145,746.6180366290271,746.6180366290271,4444684
2013-08-29,795.262939453125,804.6161010562396,767.1626710161576,776.4341157908179,5905182
2013-08-30,830.4288940429688,837.2906126654616,788.2784792411419,791.9543892479659,5282942
2013-09-02,840.0882568359375,845.050694444939,824.0163248152076,825.0374107195635,2154034
2013-09-03,817.3182373046875,844.2340798160875,811.2121617019379,837.3315769113185,2355064
2013-09-04,845.0916748046875,849.0534686254161,814.3977691660783,816.868817281441,2626516
2013-09-05,813.0908203125,845.0508136263029,809.1290263879334,845.0508136263029,3927492
2013-09-06,812.2943725585938,827.0796782212401,806.6579577713329,820.5447276772699,2759596
2013-09-10,811.9268798828125,823.6897625158144,809.108672113397,811.1508444306949,4300972
2013-09-11,814.336669921875,824.2207641976072,810.1297749187086,820.1364194790858,3008494
2013-09-12,803.7581787109375,816.2767048021334,794.7317871736955,814.8267425352351,1905568
2013-09-13,797.9789428710938,812.7846942103527,795.038234272319,802.5738312177604,2096320
2013-09-16,777.0668334960938,810.7422274855974,773.595141338095,796.447024482073,2460506
2013-09-17,795.4057006835938,797.4887563982647,774.8410347797357,776.0255047321875,3327816
2013-09-18,798.2850952148438,802.4919897963108,791.5050936332709,793.2001064930937,2109818
2013-09-19,803.1046142578125,812.7844899996461,786.8489045147328,795.6302444820657,3907240
2013-09-20,796.569580078125,812.7435713275987,792.7711204543472,796.4470298227599,3591858
2013-09-23,798.5299072265625,807.5562954802165,792.362559134735,796.4469022230584,2988758
2013-09-24,792.1585083007812,807.842399024451,786.6446439738617,798.4892414168742,4940300
2013-09-25,800.1434326171875,805.0037620992408,784.2757162641623,792.9753889419709,4333858
2013-09-26,793.5471801757812,806.2903131023096,790.3613720152925,798.4075593507984,4919704
2013-09-27,795.6712036132812,801.328011211753,791.3213664128064,793.6290312053329,1784666
2013-09-30,787.380126953125,801.2872931395812,784.1943175948032,798.0810919688779,1987350
2013-10-01,796.0591430664062,798.4280328378352,782.8462494140176,789.0953161151598,1591994
2013-10-03,826.9164428710938,831.9402069463405,800.6949690512195,805.3511321208609,4672354
2013-10-04,830.5922241210938,845.050812518522,827.8761252644617,829.9387390225406,1934032
2013-10-07,853.525634765625,856.7726677218783,827.2020623361057,831.1638553645397,1993878
2013-10-08,841.967041015625,856.8953376950079,839.9657524200481,850.7688219345574,1828106
2013-10-09,853.97509765625,856.7523717796128,835.2891741619853,839.5369018563724,1775858
2013-10-10,849.5436401367188,856.8954600994404,844.3361009964576,852.8111156757061,1164320
2013-10-11,866.7183227539062,873.2328321243749,850.5238373896888,858.9376267341255,2284448
2013-10-14,903.7633666992188,908.7666889191105,867.9232422261167,868.9443283934415,4374460
2013-10-15,904.845703125,922.5922609752844,898.9642865250547,912.8510587839605,4665092
2013-10-17,861.16357421875,910.808800294481,855.9560351139273,910.808800294481,6687214
2013-10-18,866.1464233398438,871.5173958569236,842.008008655792,859.672797533978,5346166
2013-10-21,846.13330078125,869.128183311929,837.2907336510684,867.9233214675709,3685372
2013-10-22,853.3627319335938,860.8370041197123,848.2573002679596,852.8113054275203,2044614
2013-10-23,841.8446655273438,858.9376879337444,835.7181983527292,853.0153881358181,2455496
2013-10-24,820.422119140625,850.5033710560626,817.6243536092435,834.0230039373405,3617758
2013-10-25,846.2254638671875,847.9647738521642,816.4525694184689,816.4525694184689,2527402
2013-10-28,844.6702270507812,855.2493633540585,840.0048241442888,846.3277070014344,1803942
2013-10-29,847.064453125,853.6124437184263,838.1018810088069,845.1000359640906,1829076
2013-10-30,856.12939453125,859.4238726927897,847.2487011629752,847.2487011629752,2114874
2013-10-31,864.3551635742188,871.2919205065983,850.9931115144758,854.9219454853377,3523076
2013-11-01,858.4413452148438,876.5914911623835,855.7812248467474,863.5159964128462,1346480
2013-11-05,835.6874389648438,861.4701562296749,831.4721493338992,859.4239088277042,2261286
2013-11-06,855.7813720703125,860.8765065920971,842.6649101698061,844.2814251502543,1667750
2013-11-07,868.4065551757812,879.1288671371809,851.361361344622,859.4235527854951,1956948
2013-11-08,855.6790771484375,872.4173362575872,847.6372671552535,871.7011498668514,1609346
2013-11-11,857.2340087890625,875.7935045641531,838.9610674563148,855.3310395042429,1961138
2013-11-12,854.164794921875,868.3043808417347,850.8294524741355,858.1345937995212,1000682
2013-11-13,838.5518798828125,861.960921651666,836.362405951668,858.9938639995672,1208338
2013-11-14,829.2208251953125,847.9644611633611,827.4406009174152,847.9644611633611,2129704
2013-11-18,836.5057373046875,843.0127625165911,831.6970570633323,837.3242360691735,2831602
2013-11-19,830.7354125976562,841.0075631094006,827.1749126481257,838.9408335432084,2077864
2013-11-20,828.1568603515625,838.9200867965121,825.4558250058468,837.6719064256259,1658696
